county,2019-01-01,2019-01-02,2019-01-03,2019-01-04,2019-01-05,2019-01-06,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-12,2019-01-13,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-19,2019-01-20,2019-01-21,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-26,2019-01-27,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-02,2019-02-03,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-09,2019-02-10,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15,2019-02-16,2019-02-17,2019-02-18,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-23,2019-02-24,2019-02-25,2019-02-26,2019-02-27,2019-02-28,2019-03-01,2019-03-02,2019-03-03,2019-03-04,2019-03-05,2019-03-06,2019-03-07,2019-03-08,2019-03-09,2019-03-10,2019-03-11,2019-03-12,2019-03-13,2019-03-14,2019-03-15,2019-03-16,2019-03-17,2019-03-18,2019-03-19,2019-03-20,2019-03-21,2019-03-22,2019-03-23,2019-03-24,2019-03-25,2019-03-26,2019-03-27,2019-03-28,2019-03-29,2019-03-30,2019-03-31,2019-04-01,2019-04-02,2019-04-03,2019-04-04,2019-04-05,2019-04-06,2019-04-07,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-13,2019-04-14,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-19,2019-04-20,2019-04-21,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-27,2019-04-28,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-04,2019-05-05,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-11,2019-05-12,2019-05-13,2019-05-14,2019-05-15,2019-05-16,2019-05-17,2019-05-18,2019-05-19,2019-05-20,2019-05-21,2019-05-22,2019-05-23,2019-05-24,2019-05-25,2019-05-26,2019-05-27,2019-05-28,2019-05-29,2019-05-30,2019-05-31,2019-06-01,2019-06-02,2019-06-03,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-08,2019-06-09,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-15,2019-06-16,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-22,2019-06-23,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-06-29,2019-06-30,2019-07-01,2019-07-02,2019-07-03,2019-07-04,2019-07-05,2019-07-06,2019-07-07,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,2019-07-13,2019-07-14,2019-07-15,2019-07-16,2019-07-17,2019-07-18,2019-07-19,2019-07-20,2019-07-21,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-26,2019-07-27,2019-07-28,2019-07-29,2019-07-30,2019-07-31,2019-08-01,2019-08-02,2019-08-03,2019-08-04,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-10,2019-08-11,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-17,2019-08-18,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-24,2019-08-25,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-08-31,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
09001,469.5052315,317.2906337,302.2728594,352.9981773,511.7742661,414.817458,268.6721525,288.8679076,249.0821863,282.4094613,345.6107436,549.6430605,453.5147392,290.4482144,280.7875638,253.3578209,281.3979408,384.7422227,640.8286881,441.057665,359.5291468,274.1725076,244.265196,275.1061433,374.6685418,553.4607837,510.1410192,272.4192155,228.6848945,244.2734019,262.860185,351.1751263,627.6355791,507.3474204,332.2115799,277.8343935,248.1336269,268.8745679,448.1714817,603.2873223,495.5508155,292.1535893,183.584875,218.3826835,274.8058437,430.936228,631.8832136,635.562293,499.6583533,346.6652312,290.7319794,308.6419753,424.3060363,582.6055353,471.9836768,289.630776,300.6000785,252.008009,277.5955772,387.176378,535.536766,458.3950879,234.2263212,264.5730265,273.9331027,282.3110416,392.5468993,663.6345746,504.8371196,253.8340626,276.6010737,248.211576,262.7085249,388.1558261,672.799521,574.4827433,348.6640188,327.2140544,335.700305,337.3671545,438.6162728,661.2346867,628.5206715,315.2704954,289.3452854,291.0877129,369.020096,506.3753108,826.8048975,619.8639841,259.4177513,306.0611029,289.5088037,339.0664442,482.8969572,771.3755655,640.914037,299.4397579,310.1627576,279.0978351,326.0393873,459.7102958,715.5961334,581.6859321,300.1256581,277.310199,327.890644,367.7779096,781.3105211,1129.676213,1068.614442,471.088672,343.4783033,337.9071244,347.6500196,440.9676843,763.8936865,645.3116136,301.2201451,305.1807569,286.2347125,273.669964,405.4922113,717.6808566,568.4673367,340.5924244,279.3055106,299.6231858,334.4377395,523.3462259,1012.286131,878.593437,350.0900375,319.1715725,315.512528,344.0355265,594.9675243,1036.584044,840.860239,456.8539176,371.6103499,406.698021,433.4138825,768.1098849,1319.190865,1424.071016,1168.463387,390.8911201,349.6158609,387.4318801,620.2144814,942.7744825,805.205368,379.6119039,398.5461038,360.4756247,361.4826056,605.206524,1051.854789,930.8771727,352.1424644,320.0401619,336.0307957,353.7482259,731.8324818,1271.152227,1131.442001,501.2446255,398.9332393,434.9462128,440.7251256,647.6612841,1171.423464,996.0876278,453.7142857,415.8596331,443.7211698,481.91372,758.8424437,1061.067587,1067.890628,397.1208737,458.2930574,719.9027902,1071.050351,1044.560118,1168.818195,934.3829569,381.2921958,357.5845896,355.7621611,456.2344198,605.9729902,993.1959225,854.5839035,409.7498174,356.8736455,334.2299548,445.9076994,617.5325547,1120.490214,978.4782687,442.1421967,380.7227765,443.4108131,437.171461,663.3765331,1037.364326,993.889018,432.9938625,416.7688159,379.892816,389.2445583,637.7203122,1007.523544,852.6410918,440.8317195,438.0010758,358.3266147,378.3406335,565.7917115,1001.207729,899.5132046,446.8866139,424.9628866,372.6788588,406.7265488,529.5332767,842.0297348,781.6029163,441.6879083,423.8491392,418.3266932,436.3112636,578.3143127,774.8267898,803.7863172,451.1310654,420.1042119,419.7008677,569.945325,821.3109167,1091.726426,678.9056539,559.3338842,599.6055227,687.5138612,577.3635822,440.4309252,481.3458494,459.8635034,490.8095107,623.0323115,879.3906479,695.4515491,470.6582216,472.3174914,556.2619199,477.6235317,652.313188,937.7175382,987.241496,812.3069517,473.4151533,430.9112056,498.0652843,559.1518528,712.4775437,713.8777841,441.4343593,459.4829229,444.0289787,477.0524971,660.6781851,827.7643982,626.5521775,410.6176181,357.2971715,392.7648579,394.4263594,520.9028984,769.7818951,658.2742357,411.8642964,392.3747352,409.7454817,374.2387643,590.3861589,916.7006185,1026.158474,832.7243356,561.495729,397.4863719,481.4997895,588.2242746,771.5054783,726.0149004,477.2919191,370.7738806,429.7769004,443.8110015,623.520582,836.8283222,711.9709319,421.0696136,364.4043848,287.2878833,305.0005207,497.2400894,931.6623315,646.0841195,346.8788749,313.0404704,347.7919669,484.2911342,787.2137405,944.4789374,907.1456005,722.2709543,747.3562273,691.6491865,635.0217294,733.1435479,815.438978,835.5275434,719.2281454,719.901672,704.1987615,743.8219745,820.7200891,858.9835361,814.4908914,845.5985003,800.4814926,485.7689003,492.9738075,541.9564628,589.4728861,618.2466303,549.4719613,589.9584161,595.5670166,620.0733551,623.692008,717.7630758,653.5665754,583.9697106,614.4229952,656.4973933,679.5041573,662.6675618,693.3675956,820.3714642,634.8324213,639.5385291,664.3065389,675.193961,627.4459758,915.449276,683.2831972,644.6550883,686.6627349,629.2037318,672.2506255,155.180283,356.1725154,257.486172,177.2636096,158.7922583,141.5253285,168.1378731,207.004453,387.6693134,412.3093933,170.8415099,231.7926846,230.8815907,266.4485217,279.798545,602.4667932,449.3249167,183.3500677,172.3348095,254.3246147,295.099623,372.5363691,435.1555472,647.2697948,516.6143164,338.6168644,275.075921,260.8022986,270.6588852,535.7686454,509.7312326,250.3765428,257.9281184,271.6189754,373.9450155,408.5716668,602.5234606,696.9154648,306.3484507,403.2847859,303.555941,286.0788672,368.4365658,807.195572,602.4990984,339.3615624,361.3989341,338.3321141,440.962612,553.7750966,893.961674,833.2511587,379.8882682,378.093758,364.8278106,435.9015975,506.054164,693.0974121,739.0714355,415.2475155,396.4119059,432.7908101,507.1570765,722.9195723,1054.942957,928.588263,468.8165933,423.2467119,425.5414455,498.6746934,449.2665723,791.9721752,758.4017833,389.8458749,384.453092,447.6422612,472.1121682,519.6360153,851.2444145,820.2172467,411.116988,382.7687678,322.8861719,376.5511339,452.6696985,712.4283872,721.8578559,341.0983366,384.8207545,438.2399717,412.9606099,506.8657267,765.0412576,591.4040492,475.4708636,273.3702925,301.3369443,312.0182754,411.8984605,541.6618647,608.6777709,369.4558417,430.0327557,361.7129562,405.0276992,475.7519951,719.2023392,554.6103004,357.119347,436.4299074,334.2792973,413.5331786,527.9810548,713.0880957,769.9811137,391.1799222,331.3370789,349.5373177,429.2883488,535.0323674,590.293882,634.4072646,346.7279828
09005,113.0503997,73.92075695,60.45457188,99.20863807,187.8810932,152.768795,20.23472278,22.47999281,16.24449041,41.11708631,100.9402807,221.171112,156.9858713,35.20584417,13.58649502,18.80822251,18.75986272,98.93371441,246.8946144,174.676303,114.7894264,16.58301457,22.79808496,7.581665367,68.70712514,154.351613,126.9734255,25.47008926,16.73304106,11.52233028,22.18229409,90.15242049,180.881087,133.0043977,53.93045129,24.67255232,22.55760245,32.00887713,85.56973399,185.6268684,150.8198134,14.60767947,15.21421616,23.55107371,21.72378211,127.0013569,291.29368,279.6024928,177.229245,82.89820746,46.13090449,45.51914024,90.44418142,201.5440699,122.2000493,32.05836834,25.79776793,25.31587305,29.28223388,77.64800987,138.9616359,105.8649164,11.50218542,19.35900194,11.09040901,19.54461057,64.54275164,157.4355498,101.8340971,18.05514253,7.622864237,11.92282679,10.94618854,70.47521983,139.3500626,136.6757784,36.10760065,16.92486488,30.72511266,32.23986459,84.56611943,145.5403903,118.0584446,26.83153152,31.77124702,54.57894617,60.02134092,85.53637006,163.0154337,107.4430906,38.8018004,24.04765809,16.14361359,44.92362983,80.65971154,181.18104,130.5767138,32.19782343,25.93334094,30.17273893,44.85776805,108.4222396,167.3658123,121.228878,39.46288931,28.0547283,38.77085318,65.79018324,234.6144908,293.092705,210.1999836,74.53934684,52.69269426,60.54983153,77.36168018,119.4091597,207.257977,127.6440554,30.52906876,25.08334988,26.95067098,41.79686723,109.4026016,246.5395665,170.6448911,40.25183197,34.50878896,39.61120083,37.39055473,108.656645,228.7476841,166.7700505,41.24624005,20.26486174,42.13685227,45.939462,109.094215,259.1460109,200.4699908,39.91927436,24.16042522,40.8970077,76.4848028,279.00462,525.126065,478.9844125,425.9774874,46.90693441,38.359107,59.60490463,177.0430429,266.9704992,224.6848312,42.42081448,21.2557922,34.52442603,32.67043958,124.5370826,251.123447,184.7895132,34.89700097,19.87177476,32.96504642,54.83635112,205.2700863,380.6535706,325.6672822,71.28309572,37.46886778,32.09526761,47.78947145,120.7504089,283.6203301,267.016497,50.28571429,69.4998291,80.78300981,83.60912733,225.6650102,351.8158418,372.4931671,80.10108531,67.09501336,186.8537497,310.4842592,354.8003081,426.235695,299.0025462,52.47140309,40.41195704,18.97398193,65.84826678,167.4557567,279.1416395,235.1038686,64.37157252,34.1562235,50.36341784,67.00167504,152.5525086,406.4278122,292.226068,47.41471279,53.70697475,48.55795648,77.92482236,213.99243,378.7203096,296.6628843,71.49119849,38.13570864,46.12984194,70.42253521,219.5004741,369.6006734,333.9838378,61.15584548,23.0526882,53.74899221,68.55836983,138.3298373,282.6086957,273.9693813,72.96107982,49.86231202,55.09165739,60.09679877,150.9956274,234.2488736,192.2491044,52.6310358,47.32806765,41.93751311,69.89452281,163.8190734,280.6004619,217.6441461,80.94456916,78.15892314,82.85004143,134.7545148,270.3623765,403.1538763,155.7123059,135.0664209,173.5700197,204.3531984,167.8747372,49.11280101,33.58226856,32.49918752,58.50709399,117.6470588,232.0380677,153.2630191,22.74556461,27.43753062,29.79974571,33.00650422,153.3712555,337.8240039,354.2923111,208.5924024,31.82622879,38.13373501,49.60809604,116.2394533,220.4801568,193.7668271,44.34500413,25.40919389,57.36259534,87.31764455,131.3019737,177.0363164,131.4785657,30.75787402,24.92770964,10.33591731,12.05670094,90.15627087,293.2502458,159.4788097,19.53506544,10.41702837,27.20301954,32.32062056,119.504147,427.793622,441.6860222,292.3189353,91.5915019,28.39188371,49.43153732,123.6394972,240.7400387,169.1500684,42.22197746,24.60111056,10.48236342,32.47397572,101.9956508,240.2189537,170.2183378,35.49245785,25.28520221,26.7936886,28.26834095,88.19548987,168.6765981,131.788303,18.83505203,25.94258042,69.55839338,118.8873542,243.6613959,355.5906756,343.8374454,283.6826487,280.2585853,370.3913676,337.1796793,389.9699723,397.2651431,468.5588705,333.3008479,399.9453733,377.5864673,418.0156551,402.1116014,397.911491,402.0642059,422.7992501,381.1816632,261.2980727,250.8727917,260.1391022,297.5795599,282.2026661,266.9420521,284.7368744,276.2939768,269.5090073,302.5217049,347.4389381,301.9779556,273.8026482,282.7621396,276.758705,284.3931138,301.0156571,307.9172389,365.3387587,290.6976744,280.0593559,279.0503957,285.1750891,314.7864557,419.2244348,309.4112591,303.2423606,284.3542,273.3781731,282.8238877,43.35919671,43.37998584,50.06675567,27.988991,20.71203369,29.20363922,33.18510652,40.9194849,53.71321812,50.6748975,43.86471199,41.72268323,35.33901899,35.05901601,41.96978176,92.50474383,72.33035245,34.92382241,23.99598613,39.46416435,68.92837911,81.16714188,135.9861085,182.5088602,117.7880641,89.32837526,57.21579156,41.99359045,86.69542417,142.0598681,58.4276907,62.59413571,38.05496829,52.63933632,56.40511406,77.12832486,151.1557114,122.1181177,64.16758088,64.77631277,59.88518564,59.68551906,103.1622384,106.9272056,82.73755224,67.87231248,66.33271575,54.86466715,44.56537036,91.90310114,133.0439045,123.2620057,62.5698324,62.62902739,92.94976065,81.15189316,48.52574175,111.1794484,101.7737714,79.31694117,88.34322475,87.47899353,111.3849654,174.3375174,181.3929066,157.9071412,111.2847469,102.398398,82.86859728,98.83642572,130.287306,150.4042113,172.0336314,88.39528558,105.4901777,89.05971688,104.38661,126.9157088,159.7643476,182.2704993,79.33836611,90.71398544,99.01842604,74.88232777,96.85026107,173.3505275,158.8087283,72.23258894,68.12616229,74.21805973,82.94507977,101.3731453,118.3992422,108.7260926,81.08805426,57.35041101,70.56624645,65.00380737,70.82416968,109.484845,125.4369731,92.82810092,95.15618424,107.2415297,87.03074528,138.121547,170.7197472,122.7013939,75.70271872,76.73492878,71.38255828,76.77409223,104.8197682,109.0842979,103.7710396,76.17714274,72.02979976,80.81787691,96.74103634,136.8212543,181.3045495,155.4919766,113.1428154
09009,228.4079504,94.39112041,82.54374237,103.8229933,171.7440668,140.5026874,61.82831962,78.67997482,67.1438937,97.38257285,119.592289,212.41186,167.8876679,90.21497569,84.9155939,71.91379196,101.523963,131.9116192,185.4452882,169.2176685,164.6037057,80.70400425,84.67860128,87.73069925,151.3703851,190.7344932,184.2800157,100.7729618,87.01181353,58.76388441,62.11042346,118.4560874,188.5086027,174.836426,89.52454914,119.0718829,73.04366507,93.89270624,128.354601,215.8451958,197.1430418,97.03672788,90.2710159,77.07624125,99.92939771,151.9674355,237.5163853,281.848296,231.6791937,143.1878129,123.3733492,103.2507327,165.2560352,245.5974185,180.4973206,76.27680743,99.82614548,75.94761916,96.04572714,162.7417193,197.7530972,213.8471311,83.65225757,73.13400731,67.65149499,78.17844229,129.0855033,179.3015984,130.000975,67.97230129,67.51679753,79.12421418,72.24484435,146.3716104,268.9020739,250.0166678,129.7616898,103.805838,119.4865492,99.02244125,157.8567563,232.6354271,201.2615388,100.6182432,90.77499149,83.00548064,111.1506313,195.0229237,287.3293615,230.2351941,126.383007,84.1668033,77.48934522,100.543362,196.3427189,261.4648541,223.0685528,75.12825466,63.27735189,87.28542333,83.15098468,125.7697979,245.6844296,211.6188309,95.54173201,98.19154905,78.64944502,152.0723908,283.3080643,395.7905426,365.2077927,163.986563,132.7075263,116.2166121,118.4302265,177.7033952,265.4875991,262.3794473,104.8164694,66.88893302,111.5200178,93.5453695,158.5835876,266.3880909,233.4589615,106.3061203,89.50717136,88.363448,112.1716642,157.5022928,319.8327347,303.0333845,110.660644,105.3772811,107.9114509,147.0062784,221.2188248,302.5177282,295.1363753,153.023885,97.79219733,113.6027992,131.9085729,297.0777937,483.3941923,477.8133015,385.521525,153.0059527,131.5169383,158.5916213,281.9156734,320.5880053,336.5189101,146.8412809,115.8440675,96.46530803,128.573988,213.023957,311.7014715,272.564532,111.0359122,99.35887379,107.402248,108.5974797,233.1600437,396.80251,387.2195177,169.7216565,122.324833,125.0608703,136.9964848,220.643929,353.9295716,459.7327513,217.1428571,173.179902,223.6167373,281.0195669,387.0213388,464.2170693,467.0579959,263.9951262,311.5937909,331.2928445,398.3344565,402.6516655,463.9753138,518.5825411,302.0020755,279.209885,241.9182696,273.9758243,273.4709121,352.6655534,338.3505411,146.073953,200.2261378,146.511761,175.5905967,299.0029168,420.1838304,499.4191408,195.5856902,158.7339476,181.4534163,186.2271178,287.5523278,399.3029351,334.9419662,159.1690834,156.6288034,156.0274066,181.8181818,306.5213721,388.0149419,360.1786486,175.8230558,135.7547194,157.4077629,172.665524,269.8565678,365.942029,364.5086189,212.0431382,175.6513265,194.4411437,219.9972098,282.0682207,364.0354117,336.1732973,196.0764079,211.3987022,241.1407004,239.3357902,330.9365174,478.0600462,437.5914048,289.2419271,235.56231,268.1725025,268.4044845,371.4642735,468.5623224,284.9535199,190.682006,274.556213,242.3723981,229.0627255,131.495564,137.5273855,123.4969126,144.6425379,170.6710853,230.3566324,182.9268293,145.2216818,94.07153356,87.41258741,132.0260169,221.3205459,298.923058,354.2923111,264.7518954,153.1637261,116.3078918,186.5264411,200.4128505,279.6831618,275.3528596,195.5211546,137.6331336,91.35524443,161.8570972,248.0148392,269.541779,243.4788255,173.7819882,167.8465783,148.1481481,141.2356396,207.0255109,331.5727211,320.6542024,138.3733802,161.4639397,166.6184947,161.6031028,251.4938018,427.793622,449.3012984,425.0163468,278.7567449,189.2792247,238.0036982,295.985463,445.4638511,324.9961989,134.008885,110.7049975,129.2824822,142.5246712,188.5957316,261.8780397,250.4173623,117.7704283,74.36824179,69.96129801,105.6343267,158.143637,255.3795223,281.2555247,138.1237149,124.524386,108.7964614,152.1058797,238.5496183,263.4005005,279.825155,281.8163155,233.548821,217.3214657,219.1667915,247.6309324,244.6316934,257.085398,220.2514375,247.7710362,215.2242864,204.9096349,222.7079639,271.5903828,227.9745498,261.2580272,218.6779015,133.2795539,129.8222838,173.4260681,202.8089994,193.0860347,173.4149098,178.2166049,167.8230081,182.3745162,225.8552454,243.415304,226.4834667,181.8220711,216.8551748,205.9599665,193.2136422,236.0482491,223.7384254,273.4571547,228.7106703,217.3595001,187.4219075,209.6875655,257.3591969,308.0016256,214.86893,226.9016265,246.4403067,223.4758082,208.8545633,73.02601552,102.7420717,92.98111768,83.96697299,89.752146,83.1180501,81.85659609,79.43194127,121.4385801,128.9906482,62.33406441,92.71707385,96.59331857,79.46710296,137.567618,234.8197343,146.8525338,120.0506395,82.8952248,89.89059657,118.4706516,156.0906575,182.012176,186.7532523,169.4494958,112.1798201,114.4315831,123.7705824,126.8713524,152.2070015,183.3420639,121.2761379,147.9915433,94.75080538,116.9883847,173.0175936,216.2366427,223.1813875,146.9644594,142.0899764,92.92528807,113.1966741,160.0067371,207.5645756,233.3623268,133.5551955,121.2287564,121.1594733,189.9892105,167.3107739,331.4427094,332.8074154,176.5363128,143.8148036,125.4821769,157.6665353,189.4814678,281.4969012,220.5098381,167.9652872,178.9516604,181.8642234,173.0021803,325.4300325,348.4653205,308.7438133,208.3629303,138.8067173,132.1418173,172.963745,206.6626233,277.3077646,264.1079693,158.6582049,208.6361292,175.775757,204.0283742,220.3065134,339.4992386,389.1721471,189.9312401,207.9784056,152.832788,164.7411211,155.8025939,279.0520686,299.0553974,148.4780995,197.0134963,194.3806326,187.0676267,217.4914754,344.2685659,324.5309128,248.7928937,191.1680367,272.7290065,202.4404287,273.977709,355.3455495,337.2403866,198.652136,228.7408275,210.8477534,251.0502268,243.8442125,326.9101542,307.571494,236.9824238,223.8102089,222.8528649,193.6800963,229.0506047,284.8312224,294.7097524,210.001853,154.3495709,161.6357538,189.4511962,222.5898017,339.4189822,385.620102,202.5621373
