SubPlace,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20
U0900104720,3.736958017,1.779739446,1.776194427,5.14390062,2.545261106,0.77288712,1.803723917,1.310629731,1.047443975,1.862514501,3.503807021,3.461221012,3.034340459,1.458661532,0.881774601,1.448918382,2.884487802,4.813622552,3.248555869,2.676484408,1.781747776,0.576500125,1.181505888,2.39581212,3.615111165,3.020892492,0.598180932,0.628517735,0.311380005,0.625976132,1.540034743,5.203848956,1.436726562,0.461237593,1.717863076,1.279083153,2.039016582,1.732887734,2.934975615,1.507871087,1.460148887,1.02892038,1.022994356,0.515876087,1.076026664,6.06030555,6.520679058,1.149844915,0.885786667,2.261337072,1.379150554,1.136441121,3.97192417,1.713287113,0.557587653,0.540174098,1.878528951,2.201842943,4.042118879,5.001441592,4.306195856,1.256789807,1.440009216,1.217264709,1.935101532,2.705068807,5.741889581,2.78692678,1.001971379,2.171481928,1.669881188,2.461511532,2.914571267,4.318833569,3.903733921,2.823901502,2.540836895,2.009236748,2.574827344,2.963709379,3.478106898,2.515478051,2.380782325,3.896952583,3.187241761,1.860159416,3.106033781,3.466739783,1.887581913,4.246323139,3.664726398,1.318808852,1.586676151,0.816042304,1.425240438,2.217503867,1.996548823,2.057637362,3.826725853,1.76039292,1.803204294,1.499003163,1.538163371,2.464974256,1.857165408,3.110632765,1.565905845,1.567830624,2.563576702,2.238789263,1.873548,2.730855941,2.710663751,2.736269249,1.534655593,0.613575982,2.783929919,1.833202972,2.119850278,2.187773472,1.576705128,1.171913911,2.053984583,1.214653581,0.59622826,0,1.434946692,0,1.51087528,2.388622989,0.887411185,0.886566741,1.466456279,0.597637539,1.185121979,1.777509176,1.806276812,0.840969806,1.114026146,0.554466645,0.838761987,1.117352768,1.347505498,3.00651594,2.48254632,2.167469534,0.551511141,0.856034903,0.574306668,0.844416297,1.956077673,0.551728704,0.267926277,0.835517283,0,0.830670573,2.761263886,3.933048281,2.524459205,1.383899164,1.65856733,1.93429477,0.277023658,2.827686444,2.520740089,3.71812069,0.58619396,3.595419436,1.484736905,2.734456891,3.375848566,5.795775185,2.844266906,2.659975351,2.441957718,3.347147926,2.13717618,2.728661864,5.882662555,3.767944837,3.06662864,2.393060126,3.039421294,4.953315006,3.970750838,8.98751046,4.609640294,2.484371749,3.316619581,1.792682271,1.485358818,1.791954126,3.726546051,2.864900827,1.194864472,1.223780503,2.43213581,1.533032246,3.395166517,5.766772498,3.166130008,2.793764318,2.096184943,1.463738799,2.038652858,3.201760386,5.317467586,4.085372615,2.603782428,3.282392426,2.413431551,2.682856813,4.419962762,6.416533454,5.718474311,2.45216908,3.577236667,1.387967433,1.625364353,3.284683521,2.540277511,2.077447233,1.661074383,3.537126221,2.22028564,2.920359151,4.587292121,7.936530432,4.511545576,4.277571623,6.513673503,3.574266382,2.760135909,5.105733739,9.843397695,5.59327564,4.014836365,3.09687649,1.547350472,2.176901212,5.041481944,6.128676399,7.673345675,3.428806547
U0900108070,60.7878504,37.62877686,38.06130916,52.21059129,50.90522211,31.43074287,36.58982803,36.43550653,33.78006819,36.98421652,64.68566808,57.77576613,45.79095601,45.2185075,52.90647605,44.04711883,48.45939507,61.67453895,68.21967325,67.50688451,57.90680271,60.2442631,53.16776497,63.18954468,67.18081581,72.80350907,54.13537433,65.68010333,46.70700076,50.07809052,55.44125075,70.72503808,59.86360676,44.0481901,53.00834636,47.32607667,45.11324188,52.2341874,68.97192696,64.33583305,41.61424327,45.5297268,44.75600306,45.39709562,58.64345318,68.31617165,82.78427326,71.57784594,61.41454225,53.42408833,53.23521137,65.62947474,85.68007853,77.95456363,44.88580605,38.08227392,44.0112497,43.48639812,50.52648598,60.89990644,50.15451644,40.46863178,37.20023808,25.31910594,28.30085991,33.69040242,61.66290115,48.64454016,25.04928447,27.1435241,31.17111551,27.35012814,32.32524496,48.65885822,44.61410196,33.03964758,34.7247709,27.84228066,28.89528463,28.45161004,36.36202666,36.47443174,29.16458348,37.7704635,32.16216686,35.65305547,43.79507632,36.87350497,34.60566841,37.61029066,42.44974744,24.79360641,23.80014227,31.28162164,34.4908186,22.17503867,26.81079848,27.63113029,28.84762566,28.16628672,26.74753036,33.27787022,27.68694069,25.88222969,28.16700869,34.21696041,27.55994288,33.55157536,37.81275636,37.09993635,34.03612201,29.12913004,30.72085585,35.87553015,33.45549192,44.7910467,34.64446122,38.19172859,33.00909719,28.7535942,32.79546666,21.0944504,34.62431155,26.11505199,25.33970105,29.75182267,30.42086986,27.081421,26.89357999,33.44072184,28.39715792,20.68655728,21.99684419,25.10077663,22.51731759,27.55139223,40.039136,38.12396456,30.07870595,24.11929904,31.31378086,31.56521569,35.30464404,46.46433725,61.23614256,47.68432974,35.02095742,41.94571027,36.1813201,37.43578918,51.41689883,52.96595558,34.02663723,27.85057609,28.35002835,33.5037131,31.20228191,54.78174391,51.3306705,31.82968076,37.31776491,27.63278243,29.08748407,37.89099834,73.94170929,51.4816711,34.87854061,35.95419436,27.61610643,38.89005356,53.09289108,78.0904446,80.90359199,45.21958097,50.36537792,39.55720276,34.19481887,40.32355866,61.92276374,56.20517716,44.77277815,36.79329943,37.08093979,46.74691037,51.92520327,85.22639229,68.83729506,29.81246099,31.35713058,34.06096315,29.4101046,34.04712839,67.38837442,52.52318182,33.15748911,27.22911619,32.52981646,35.25974165,41.05064971,72.72540872,59.20663114,36.31893613,35.03623405,37.76446101,30.871029,36.965779,77.10327999,66.82502349,32.40262577,27.90033562,35.39699608,32.9991388,42.54214158,76.44044202,55.36522856,33.51297742,26.96686103,33.58881187,28.98566429,38.59503137,59.55539498,55.49751893,33.49833339,35.64334884,31.91660607,24.42482199,36.69833697,61.79155837,48.30007617,29.67565313,31.26563282,35.19277668,30.08548141,42.04721903,73.51787653,60.90455697,35.82469371,39.02064378,45.80157396,40.42816537,61.44306119,83.22097427,79.29123864,48.57475941
U0900108980,2.989566413,3.813727385,3.806130916,4.629510558,2.799787216,3.349177519,1.803723917,2.883385409,2.356748943,3.991102502,4.851425106,3.727468782,2.482642193,2.333858451,2.057474068,1.738702059,6.345873163,8.122988056,7.678404782,6.542517442,1.484789813,0.864750188,0.295376472,3.893194696,6.025185274,5.437606486,1.794542795,1.25703547,1.556900025,1.877928395,4.928111178,5.203848956,6.46526953,1.383712778,0.490818022,1.023266523,1.019508291,2.475553905,9.294089448,5.277548805,1.946865182,1.286150474,2.557485889,1.031752173,6.187153318,11.01873736,9.355756909,9.198759317,6.20050667,4.805341278,3.309961329,2.841102802,3.688215301,5.139861338,4.181907396,2.160696392,4.02541918,3.027534046,2.598504993,9.414478291,5.31941841,3.770369421,2.640016896,3.408341185,3.386427682,2.705068807,5.492242208,4.56042564,3.75739267,2.985787651,2.504821782,3.282015376,6.624025606,10.36520057,5.855600882,5.930193155,5.646304212,5.166608782,4.291378906,5.038305944,4.742873043,6.288695127,4.46396686,4.196718166,4.635988016,4.960425108,4.348447294,6.303163242,4.404357797,5.459558322,3.664726398,1.318808852,2.380014227,3.536183316,3.135528964,5.266571684,2.566991344,3.821326529,4.121089381,4.694381119,4.808544784,4.796810121,3.999224766,2.156852474,3.404803249,4.354885871,3.13181169,5.330624122,4.165812141,4.157751488,3.434838001,2.730855941,3.011848612,3.344329082,3.990104541,8.283275759,3.093255466,2.44427063,1.51417877,2.812851606,2.207387179,1.757870867,5.868527381,3.340297347,2.9811413,1.178290007,1.147957353,2.850675895,3.021750561,5.374401725,2.958037283,1.182088988,3.226203814,1.792912616,1.777682968,5.036276,6.623014977,5.886788645,3.342078439,1.940633256,3.07546062,5.866102031,1.886507697,3.279835571,7.999315921,3.522137992,1.654533422,1.426724839,3.44584001,3.09619309,6.706552022,2.482779168,2.411336497,1.949540326,1.389707272,0.830670573,8.559918046,5.899572421,6.170900278,5.258816822,3.040706771,3.86858954,2.49321292,6.220910176,6.441891339,6.292204245,4.689551679,2.097328004,5.938947618,3.342113978,7.058592455,12.81171357,12.32515659,2.955528168,3.968181291,3.651434101,4.274352359,4.850954425,8.669186923,10.98983911,6.439920145,8.37571044,6.078842588,8.668301261,10.69048303,10.22716707,14.75084894,8.384754653,6.934750032,5.97560757,7.723865854,10.15440671,10.55854714,11.14128099,6.571754599,6.730792765,5.472305574,8.278374127,8.024939041,11.85392125,11.71468103,7.450038181,10.18146973,8.196937273,8.445847555,7.858866402,15.36157303,10.7970562,5.207564856,7.385382959,5.363181225,5.902284989,8.563677851,14.5069452,7.537988865,5.994191084,3.577236667,3.886308812,4.33430494,5.748196161,9.032097818,7.419454403,4.152685957,3.265039589,2.77535705,4.77876952,7.285699252,13.60548074,7.165395915,5.614312755,5.471485743,4.124153517,4.692231045,7.508431969,11.38142858,5.282538104,5.250170631,4.645314736,2.475760755,3.109858875,4.411296701,10.3219813,8.312791148,3.428806547
U0900118500,25.16218398,15.25490954,18.01568633,31.63498881,27.99787216,13.91196816,16.23351525,13.89267515,15.18793764,23.41446801,36.65521191,29.02100695,11.8615127,13.7114184,14.69624335,13.61983279,24.80659509,30.98769518,39.27799369,38.66033034,15.44181406,15.56550339,16.54108244,16.17173181,28.31837079,31.41728192,15.25361376,14.14164904,14.63486024,15.02342716,22.1765003,34.0615568,26.5794414,9.455370651,14.47913164,13.81409805,13.25360778,16.58621116,39.1330082,32.67054022,14.11477257,15.1765756,14.57766957,15.21834455,24.74861327,39.11651764,41.39213663,28.74612287,21.55414223,16.39469377,18.20478731,25.28581494,36.0310264,25.12821099,14.7760728,10.26330786,16.10167672,18.71566501,26.85121827,42.36515231,30.64998227,8.043454764,7.920050688,7.303588253,11.3687215,17.45998957,49.67982724,27.10919686,9.769220942,8.685927711,7.792778877,11.7605551,15.63270043,22.45793456,22.02821284,13.83711736,16.65659742,15.21279252,13.44632057,18.96774002,19.28768371,20.12382441,14.87988953,15.28804475,17.67470431,15.50132846,15.84077228,17.64885708,14.15686435,18.50183653,14.65890559,9.231661963,8.726718833,9.520493542,11.11687542,13.02783522,9.982744114,9.994238615,10.89145051,9.975559878,15.62777055,13.49102847,11.9976743,8.93553168,13.00015786,12.44253106,10.96134092,13.79690949,14.74056604,19.18962225,12.802578,15.77827877,16.26398251,15.80955566,15.03962481,23.31588732,18.25020725,12.52688698,9.387908374,13.12664083,14.8210282,8.496375856,17.01872941,17.61247692,10.73210868,6.775167538,8.322690812,9.122162865,10.27395191,19.40756178,20.11465353,7.979100667,9.385320186,8.068106774,9.184695335,14.81257647,23.78264469,20.46359862,10.86175493,6.653599736,8.387619873,15.08426237,11.31904618,21.59225084,35.8590024,24.92589964,14.06353408,14.83793833,14.07051337,18.29568644,38.56267413,41.10378845,14.46801898,9.747701631,10.83971672,14.39828993,21.8139847,44.10632715,40.67184274,20.48170762,17.13852907,16.30334163,13.57415923,24.8836407,52.37537741,53.76974537,22.27537047,19.7748069,22.86494833,19.14119824,20.25509139,60.39807824,45.5082705,18.32427464,14.65174631,21.9086046,20.76114003,23.04203352,37.46327206,45.84332885,21.77306335,24.52886629,16.10893286,24.45699284,43.06737448,56.09446183,59.61801447,18.32224165,18.99518487,18.52438347,24.95402814,19.11417734,35.40218748,40.42693389,11.94864472,12.84969528,17.9370016,15.63692891,20.98830211,45.17305123,42.4261421,18.00425894,17.96729951,16.68662231,16.01798674,20.37483882,43.13057042,37.64379053,14.17614877,22.42968158,19.03929335,20.1214261,25.41478588,54.4010445,40.54918148,25.88400695,13.20825846,11.10373946,13.54470294,18.88693024,27.09629345,28.78748308,15.50336091,14.14850488,10.54635679,14.07082136,27.52375273,56.9729506,36.09236461,17.91233117,17.71719193,12.64740412,18.76892418,22.82563319,35.98992282,39.15292948,21.92718322,17.0328207,16.7113851,17.10422381,19.85083515,30.96594391,34.53005554,18.00123437
U0900118850,16.94087634,13.47517009,17.25446015,21.6043826,18.07135385,10.3051616,10.8223435,12.31991947,14.92607664,16.23048351,21.56188936,13.84488405,8.55132311,9.335433806,12.63876928,13.61983279,19.03761949,18.05108457,21.26327478,22.60142389,12.17527647,13.54775295,11.22430594,12.87749015,15.36422245,18.72953345,14.0572519,9.742024896,10.89830018,11.26757037,19.40443776,21.288473,13.88835677,12.22279621,11.04340549,9.976848595,9.940205839,15.10087882,17.12069109,14.57608718,9.977684058,8.231363037,11.25293791,10.31752173,18.02344662,23.13934846,18.9950216,21.84705338,10.62944001,14.9813581,16.54980664,11.08030093,20.14332972,17.13287113,10.03657775,8.912872619,16.10167672,11.83490582,19.63314884,16.18113456,19.75783981,13.82468788,12.72008141,9.251211787,13.06193534,16.96815888,21.46967409,16.97491766,11.52267085,10.85740964,11.13254125,13.1280615,21.72680399,20.15455666,18.96099333,17.79057946,12.98649969,13.4905896,13.16022864,14.22580502,13.28004452,14.46399879,10.71352046,13.78921683,13.6182148,13.33114248,10.24991148,10.71537751,10.06710354,11.22242544,10.38339146,6.85780603,7.140042682,8.160423036,5.130865577,7.48407555,8.841859072,9.994238615,7.35908818,8.508565779,8.414953372,9.893420875,6.152653486,8.319288115,5.571496225,8.087645189,8.769072733,9.406983745,8.331624282,9.274984089,9.055482001,10.01313845,11.44502473,9.424927413,7.059415726,11.65794366,10.51706858,8.860481032,8.479401112,9.376172022,11.03693589,6.738504989,6.455380119,8.19891167,4.76982608,6.775167538,4.591829414,5.701351791,5.439151009,9.554491955,8.282504393,5.023878198,4.399368837,4.482281541,7.110731872,6.517533647,10.83766087,7.849051526,5.848637268,6.376366414,6.989683228,6.704116607,8.085032987,11.75274413,12.68857008,6.773342292,7.445400397,11.69914368,6.317373351,7.881218774,11.45702637,9.655252319,6.966083213,10.86172467,8.616185087,11.07560764,12.1495611,19.94617342,18.7931963,10.79441348,8.569264536,11.60576862,11.63499363,11.87628306,26.04764759,16.30252918,11.43078222,9.887403448,14.84736905,11.24165611,22.09646334,22.87805994,18.64574972,10.6399014,10.98880973,11.86716083,11.60181355,16.67515584,23.2210364,20.4097012,12.87984029,10.17050553,17.62864351,16.09827377,19.24286945,19.83450584,22.43358277,11.49021934,10.55288048,17.32926195,12.77408584,16.72490518,15.21672971,20.05430579,9.55891578,12.54375015,18.24101858,17.4765676,18.21043859,19.86332749,25.96226606,17.69384068,10.18146973,15.80837903,13.10562552,16.29987106,30.13231632,24.22042336,16.7799312,11.21484079,13.94427118,12.8777127,20.71857545,23.43429609,16.63556163,11.71591894,9.906193848,16.65560919,9.752186115,15.05479947,19.19320786,13.35501793,11.90436641,12.51598509,11.3789639,12.212411,14.84123922,22.95924875,17.2500272,11.76332196,11.98515925,12.37246055,12.144598,18.320574,23.99328188,23.30531517,8.956173429,10.83906772,15.78297481,11.81746372,16.69990894,20.96652452,18.86364145,10.00068576
U0900123890,1.494783207,1.016993969,3.044904733,2.057560248,2.545261106,1.54577424,0.515349691,0.786377839,0.261860994,1.330367501,2.156188936,1.597486621,0.551698265,0.583464613,0.587849734,0.289783676,0.86534634,0.601702819,1.181293043,0.892161469,1.187831851,1.441250313,1.181505888,0.898429545,0.903777791,0.302089249,0.598180932,0.314258868,0,1.564940329,2.464055589,3.075001656,3.112907551,2.075569167,1.227045055,2.558166306,0.509754146,0.990221562,1.467487808,1.759182935,0.973432591,1.543380569,2.557485889,2.32144239,1.34503333,1.37734217,2.835077851,1.724767372,0.590524445,2.261337072,1.103320443,0.852330841,1.418544347,1.713287113,0.557587653,0.270087049,0.805083836,0.275230368,0.288722777,1.471012233,1.519833832,0.754073884,0,0,0.241887692,0.245915346,1.747531612,1.52014188,0.500985689,0.542870482,0.278313531,0.273501281,1.059844097,1.727533428,1.673028823,1.129560601,1.129260842,1.435169106,1.716551562,1.778225627,1.264766145,0.943304269,1.487988953,1.7985935,1.738495506,2.170185985,2.484827025,1.890948973,2.202178899,2.12316157,2.443150932,1.582570622,1.851122177,2.17611281,1.710288526,1.385939917,1.140885042,1.763689167,2.06054469,1.4669941,1.803204294,2.098604428,2.461061394,1.54060891,1.857165408,2.799569488,2.505449352,1.567830624,1.602235439,1.918962225,2.498064,2.123999065,1.807109167,1.520149583,2.762380067,2.76109192,2.165278826,2.138736801,2.422686032,2.500312539,1.261364102,0,0.880279107,0.910990186,0,0,0.860968015,0.855202769,0.906525168,0.895733621,1.183214913,1.182088988,1.173165023,0.597637539,1.185121979,1.185006118,0.903138406,0.280323269,0.557013073,0.277233322,0.279587329,0.279338192,0.2695011,0.273319631,0.55167696,0,0.827266711,0,0.287153334,0,0.558879335,0.551728704,0.535852555,0.557011522,0.277941454,0.553780382,1.104505554,0.84279606,0.560990934,0.553559665,0.552855777,0,0,0,1.400411161,0.858027852,0.29309698,1.198473145,0.593894762,0.607657087,0.306895324,2.440326394,2.212207594,0.591105634,0,0.60857235,0.915932648,0.303184652,2.786524368,2.511963225,0.919988592,0.598265031,1.215768518,0.928746564,1.527211861,2.47931323,2.458474824,0,0.301510871,0.298780378,0,0.298659021,1.552727521,0.954966942,0.896148354,0.917835377,1.824101858,0.306606449,1.85190901,3.203762499,1.583065004,1.24167303,1.197819968,0.878243279,1.16494449,1.164276504,4.431222988,2.918123297,0.867927476,1.094130809,1.608954367,1.073142725,1.381238363,3.347756585,1.819514554,0.817389693,0.825516154,0.277593487,0.270894059,0.547447253,1.693518341,3.561338113,1.661074383,1.360433162,1.66521423,1.061948782,1.888884991,1.700685093,2.653850339,1.336741132,1.042187761,1.099774271,1.104054364,2.40269823,2.768455602,4.661063033,2.161834966,0.929062947,0.928410283,1.24394355,1.575463107,1.935371495,2.877504628,2.57160491
U0900126620,26.40783665,21.35687335,23.34426962,25.20511304,23.41640217,18.54929088,18.03723917,14.67905299,17.28282558,24.74483551,29.64759787,43.93088208,24.82642193,23.63031682,26.45323802,26.37031456,36.92144386,37.30557478,38.09670065,37.76816887,23.16272109,19.60100426,33.67291782,24.85655075,31.33096343,30.51101417,28.71268473,21.369603,23.35350038,22.22215267,24.02454199,32.40578668,30.65016666,19.83321649,21.35058395,18.41879741,22.17430533,25.49820522,31.30640656,35.68628239,18.98193552,18.26333674,22.50587582,17.2818489,28.78371326,43.24854415,39.69108992,39.66964956,28.04991113,26.28804346,27.58301107,32.10446167,34.32877319,33.69464655,25.09144438,15.66504885,20.66381846,22.01842943,28.00610937,32.65647157,24.57064694,15.08147768,12.72008141,13.63336474,19.59290302,28.77209549,32.4541585,33.69647834,19.78893473,12.21458584,16.69881188,21.33309995,27.55594652,37.42989094,30.11451882,19.76731052,16.93891263,22.67567187,21.1708026,19.26411096,19.60387524,18.23721587,19.64145418,21.28335642,18.25420281,20.77178014,19.56801282,17.96401524,20.44880406,19.71507172,20.46138905,14.2431356,12.95785524,13.32869096,18.81317378,16.07690303,16.25761184,14.40346153,17.3674481,15.84353628,16.22883865,17.98803795,13.53583767,14.17360197,14.85732327,18.35273331,20.04359482,19.12753361,19.86771944,21.74823855,17.798706,14.26113658,18.07109167,17.93776508,19.9505227,25.15661527,21.03413717,21.08183418,17.26163798,16.2520315,16.71307435,8.496375856,9.38964381,8.806238461,8.04908151,10.31003756,7.748712135,11.68777117,8.763076626,13.73458219,17.15661624,6.501489432,10.55848521,11.65393201,8.592134345,14.22007341,22.57846015,14.57680998,8.633702633,5.544666447,8.667207202,15.08426237,15.63106377,17.76577601,25.65297864,19.23629211,10.75446724,10.84310878,10.05036669,12.10330026,17.88413873,19.31050464,9.377419709,10.30471315,12.50736545,14.12139974,18.50046803,21.06990151,27.76905125,13.83899164,17.96781274,12.43475209,10.24987534,17.81442459,32.48953893,23.45276128,19.93059464,17.37786061,16.62905333,20.66034096,20.86888204,35.68977351,38.87164772,17.14206337,24.11433246,17.34431198,20.15051827,26.68024934,28.79408514,27.63159547,19.31976043,16.15315585,19.75623841,33.1252941,32.07144908,39.66901168,45.48178424,23.29098515,20.20122836,18.82316385,21.68623874,22.39942657,31.98618694,28.64900827,12.54607696,15.90914654,15.50486579,18.0897805,22.22290811,42.28966498,29.44500907,19.86676848,19.16511948,16.39387455,19.51282021,21.2480462,33.97270957,33.26660558,24.30196933,18.05315835,18.50297522,19.04828337,24.58604286,37.10430215,27.2927183,18.25503648,12.10757026,13.60208084,14.35738511,17.79203574,29.63657096,19.29058145,17.99497248,12.51598509,19.70503505,19.38056528,22.39677918,31.46267421,30.78466393,18.44702762,17.71719193,14.84695266,17.94088341,27.33069237,34.45189193,22.06236502,15.13284476,18.89094659,25.68601783,37.00732061,43.48278176,41.93304905,54.3528652,27.71618625
U0900133620,39.11349391,42.71374671,42.37492419,39.35083974,28.76145049,48.17663047,46.63914699,52.16306331,47.65870086,56.93972903,62.52947915,42.59964323,54.06642999,53.67874438,48.79152791,51.00192706,54.80526823,50.54303679,44.88913565,42.82375053,51.37372754,57.65001254,48.73711789,64.98640377,50.91281557,35.34444216,53.23810293,55.3095607,56.98254092,64.78852961,69.91757734,61.97311029,37.35489062,55.57912992,49.3272112,51.41914276,46.38762725,56.69018443,46.71502854,38.70202457,50.86185288,47.84479765,50.12672343,51.58760866,58.37444652,52.61447091,45.92826119,56.05493959,54.32824892,51.72808552,59.85513403,64.7771439,49.36534326,53.11190049,53.80720849,49.15584293,60.91801026,52.29376989,59.47689207,48.54340369,47.36815442,50.27159228,48.24030874,46.25605894,41.84657064,46.23208507,58.16783793,46.11097036,45.84019057,48.58690814,47.59161386,42.39269861,54.58197099,51.25015836,44.33526382,42.92330284,43.75885764,38.17549822,35.18930703,35.56451254,37.31060127,42.13425735,35.11653929,34.77280766,35.92890712,32.2427632,40.37843916,34.03708151,32.40348951,35.79043789,37.25805171,22.94727402,22.47791215,26.92939602,25.08423171,23.83816657,26.81079848,26.74928571,22.96035512,24.05870324,23.74218987,30.87946516,23.68771592,21.87664653,27.23842599,24.57399884,25.05449352,30.10234798,23.07219032,30.7033956,23.41935,25.48798879,30.11848612,28.88284207,28.85152514,33.13310304,20.41548607,23.52610481,29.98073965,28.12851606,27.75001025,14.06296693,17.89900851,10.62821883,14.9057065,16.79063259,13.20150956,21.09500162,18.43267842,14.63031581,17.15661624,18.61790156,18.47734912,18.22794493,21.33219562,22.81136776,19.86904493,18.22101247,20.05247063,20.23803253,20.40987502,22.62639355,28.02811435,15.57921896,28.68720192,23.02936379,23.43922347,21.68621755,21.82365339,21.39187953,30.73836343,30.62094307,23.04165986,22.28046087,20.84560908,27.13523871,31.4784083,33.99277443,29.73251952,28.50832277,30.40706771,34.26465021,25.20915286,37.04269241,44.53307491,35.4651512,27.25801913,29.66221034,31.77336976,39.49771065,49.10325186,54.60230306,37.60752909,40.19518308,48.22866492,31.34147603,43.04883448,43.05222052,39.32095497,32.96951733,37.10620655,33.50284176,34.04151849,42.41275974,46.42724057,39.97892584,44.25254683,35.71284389,39.4979241,38.24388845,46.93733865,36.13774154,38.50764252,38.19867769,37.63823088,47.42149448,41.34630878,46.29757382,41.97660422,56.38621998,46.22549811,43.76897432,37.73132898,33.08049685,35.53080696,46.86212929,57.90131371,41.14553848,32.11331661,35.01218588,47.7323129,39.97456652,40.60840787,46.86859218,33.53105391,39.77963174,25.59100077,33.31121839,33.31996923,30.65704619,37.53965655,31.45848667,32.11410474,31.28996272,30.25139184,29.7345659,38.31738125,41.09988974,22.55772788,28.338912,29.1812573,26.94446965,38.08987555,41.74688175,46.75613905,33.87039137,27.17735385,30.65907725,30.32806925,32.3425323,42.85259652,38.38486798,39.64561932,28.00192013
